,vehicle,seed,sum_ports,fal_typ,geometry,longitude,latitude
3814,3,963294,4,Chargers out of range,POINT (-103.58683 37.06754),-103.58683,37.06754
3815,3,963302,4,Chargers out of range,POINT (-102.25843 39.70262),-102.25843,39.70262
3816,3,963304,4,Chargers out of range,POINT (-102.2536 39.69543),-102.2536,39.69543
3817,3,963331,4,Chargers out of range,POINT (-106.40234 40.06491),-106.40234,40.06491
3818,3,963339,4,Chargers out of range,POINT (-102.25516 39.73154),-102.25516,39.73154
3819,3,963344,4,Chargers out of range,POINT (-108.62918 40.68474),-108.62918,40.68474
3820,3,963349,4,Chargers out of range,POINT (-108.48259 38.16036),-108.48259,38.16036
3821,3,963375,4,Chargers out of range,POINT (-102.94882 38.79696),-102.94882,38.79696
3822,3,963379,4,Chargers out of range,POINT (-108.64574 40.64764),-108.64574,40.64764
3823,3,963400,4,Chargers out of range,POINT (-108.36393 38.03273),-108.36393,38.03273
3824,3,963402,4,Chargers out of range,POINT (-108.81069 38.28346),-108.81069,38.28346
3825,3,963415,4,Chargers out of range,POINT (-108.44803 40.79645),-108.44803,40.79645
3826,3,963419,4,Chargers out of range,POINT (-102.27698 37.38025),-102.27698,37.38025
3827,3,963436,4,Chargers out of range,POINT (-108.6284 40.68453),-108.6284,40.68453
3828,3,963472,4,Chargers out of range,POINT (-102.99684 38.8251),-102.99684,38.8251
3829,3,963481,4,Chargers out of range,POINT (-103.27466 38.75814),-103.27466,38.75814
3830,3,963482,4,Chargers out of range,POINT (-102.27856 40.0753),-102.27856,40.0753
3831,3,963485,4,Chargers out of range,POINT (-102.27693 37.31676),-102.27693,37.31676
3832,3,963502,4,Chargers out of range,POINT (-103.20032 38.7923),-103.20032,38.7923
3833,3,963511,4,Chargers out of range,POINT (-106.41908 40.09206),-106.41908,40.09206
3834,3,963513,4,Chargers out of range,POINT (-108.48256 38.16071),-108.48256,38.16071
3835,3,963517,4,Chargers out of range,POINT (-102.2768 37.16392),-102.2768,37.16392
3836,3,963520,4,Chargers out of range,POINT (-102.98372 38.81822),-102.98372,38.81822
3837,3,963529,4,Chargers out of range,POINT (-102.92519 38.69095),-102.92519,38.69095
3838,3,963540,4,Chargers out of range,POINT (-108.62918 40.68474),-108.62918,40.68474
3839,3,963553,4,Chargers out of range,POINT (-106.96387 38.07876),-106.96387,38.07876
3840,3,963566,4,Chargers out of range,POINT (-108.48239 38.17069),-108.48239,38.17069
3841,3,963572,4,Chargers out of range,POINT (-108.48167 38.16628),-108.48167,38.16628
3842,3,963583,4,Chargers out of range,POINT (-108.48246 38.17142),-108.48246,38.17142
3843,3,963598,4,Chargers out of range,POINT (-108.74352 38.22962),-108.74352,38.22962
3844,3,963605,4,Chargers out of range,POINT (-108.76198 38.26154),-108.76198,38.26154
3845,3,963620,4,Chargers out of range,POINT (-108.48191 38.16269),-108.48191,38.16269
3846,3,963630,4,Chargers out of range,POINT (-103.19771 38.76255),-103.19771,38.76255
3847,3,963640,4,Chargers out of range,POINT (-108.4498 40.80068),-108.4498,40.80068
3848,3,963656,4,Chargers out of range,POINT (-108.9395 37.97056),-108.9395,37.97056
3849,3,963662,4,Chargers out of range,POINT (-102.3105 39.70229),-102.3105,39.70229
3850,3,963664,4,Chargers out of range,POINT (-103.44701 37.2913),-103.44701,37.2913
3851,3,963677,4,Chargers out of range,POINT (-106.67724 40.99087),-106.67724,40.99087
3852,3,963687,4,Chargers out of range,POINT (-106.37424 40.03636),-106.37424,40.03636
3853,3,963697,4,Chargers out of range,POINT (-106.68098 37.97088),-106.68098,37.97088
3854,3,963702,4,Chargers out of range,POINT (-102.96089 38.80223),-102.96089,38.80223
3855,3,963710,4,Chargers out of range,POINT (-108.53041 37.65697),-108.53041,37.65697
3856,3,963714,4,Chargers out of range,POINT (-106.70011 38.36958),-106.70011,38.36958
3857,3,963718,4,Chargers out of range,POINT (-106.42087 40.09656),-106.42087,40.09656
3858,3,963726,4,Chargers out of range,POINT (-103.58683 37.06754),-103.58683,37.06754
3859,3,963729,4,Chargers out of range,POINT (-106.69169 38.13781),-106.69169,38.13781
3860,3,963751,4,Chargers out of range,POINT (-106.69447 38.13414),-106.69447,38.13414
3861,3,963752,4,Chargers out of range,POINT (-108.80468 38.27759),-108.80468,38.27759
3862,3,963755,4,Chargers out of range,POINT (-108.64409 40.68904),-108.64409,40.68904
3863,3,963759,4,Chargers out of range,POINT (-103.58652 37.068),-103.58652,37.068
3864,3,963772,4,Chargers out of range,POINT (-103.48527 38.63202),-103.48527,38.63202
3865,3,963774,4,Chargers out of range,POINT (-108.48239 38.17069),-108.48239,38.17069
3866,3,963785,4,Chargers out of range,POINT (-102.98154 38.8164),-102.98154,38.8164
3867,3,963808,4,Chargers out of range,POINT (-103.48542 38.6251),-103.48542,38.6251
3868,3,963809,4,Chargers out of range,POINT (-102.96972 38.80669),-102.96972,38.80669
3869,3,963812,4,Chargers out of range,POINT (-106.46835 38.65681),-106.46835,38.65681
3870,3,963813,4,Chargers out of range,POINT (-108.26067 38.13082),-108.26067,38.13082
3871,3,963821,4,Chargers out of range,POINT (-108.52495 40.72213),-108.52495,40.72213
3872,3,963827,4,Chargers out of range,POINT (-103.26483 38.68016),-103.26483,38.68016
3873,3,963836,4,Chargers out of range,POINT (-106.63714 38.17551),-106.63714,38.17551
3874,3,963844,4,Chargers out of range,POINT (-103.51723 37.37999),-103.51723,37.37999
3875,3,963845,4,Chargers out of range,POINT (-106.59079 38.91513),-106.59079,38.91513
3876,3,963847,4,Chargers out of range,POINT (-108.51485 39.75626),-108.51485,39.75626
3877,3,963859,4,Chargers out of range,POINT (-102.98153 38.81639),-102.98153,38.81639
3878,3,963867,4,Chargers out of range,POINT (-108.48173 38.16343),-108.48173,38.16343
3879,3,963868,4,Chargers out of range,POINT (-108.48246 38.17142),-108.48246,38.17142
3880,3,963873,4,Chargers out of range,POINT (-108.4816 38.16454),-108.4816,38.16454
3881,3,963909,4,Chargers out of range,POINT (-106.48559 38.74514),-106.48559,38.74514
3882,3,963920,4,Chargers out of range,POINT (-108.72477 38.18622),-108.72477,38.18622
3883,3,963924,4,Chargers out of range,POINT (-108.6138 40.67929),-108.6138,40.67929
3884,3,963935,4,Chargers out of range,POINT (-106.68098 37.97088),-106.68098,37.97088
3885,3,963941,4,Chargers out of range,POINT (-102.28137 37.38386),-102.28137,37.38386
3886,3,963948,4,Chargers out of range,POINT (-103.6972 37.18796),-103.6972,37.18796
3887,3,963959,4,Chargers out of range,POINT (-108.48163 38.16586),-108.48163,38.16586
3888,3,963963,4,Chargers out of range,POINT (-108.65468 40.6503),-108.65468,40.6503
3889,3,963964,4,Chargers out of range,POINT (-106.45296 40.7332),-106.45296,40.7332
3890,3,963976,4,Chargers out of range,POINT (-108.48246 38.17142),-108.48246,38.17142
3891,3,963977,4,Chargers out of range,POINT (-108.66922 40.64558),-108.66922,40.64558
3892,3,963998,4,Chargers out of range,POINT (-106.31216 40.85756),-106.31216,40.85756
3893,3,964017,4,Chargers out of range,POINT (-106.37776 40.01463),-106.37776,40.01463
3894,3,964025,4,Chargers out of range,POINT (-102.95391 38.79919),-102.95391,38.79919
3895,3,964032,4,Chargers out of range,POINT (-108.4825 38.1722),-108.4825,38.1722
3896,3,964038,4,Chargers out of range,POINT (-103.04261 38.83083),-103.04261,38.83083
3897,3,964039,4,Chargers out of range,POINT (-108.71297 38.18849),-108.71297,38.18849
3898,3,964043,4,Chargers out of range,POINT (-108.678 38.31189),-108.678,38.31189
3899,3,964046,4,Chargers out of range,POINT (-102.94882 38.79696),-102.94882,38.79696
3900,3,964061,4,Chargers out of range,POINT (-103.03166 37.25016),-103.03166,37.25016
3901,3,964062,4,Chargers out of range,POINT (-108.44956 40.79924),-108.44956,40.79924
3902,3,964109,4,Chargers out of range,POINT (-102.97822 38.81367),-102.97822,38.81367
3903,3,964111,4,Chargers out of range,POINT (-108.54969 37.64359),-108.54969,37.64359
3904,3,964150,4,Chargers out of range,POINT (-103.26535 38.64411),-103.26535,38.64411
3905,3,964160,4,Chargers out of range,POINT (-103.11982 37.27918),-103.11982,37.27918
3906,3,964167,4,Chargers out of range,POINT (-108.33898 37.88227),-108.33898,37.88227
3907,3,964182,4,Chargers out of range,POINT (-108.93583 37.92467),-108.93583,37.92467
3908,3,964185,4,Chargers out of range,POINT (-103.52052 37.2184),-103.52052,37.2184
3909,3,964190,4,Chargers out of range,POINT (-103.19263 37.27942),-103.19263,37.27942
3910,3,964192,4,Chargers out of range,POINT (-108.44191 37.66713),-108.44191,37.66713
3911,3,964199,4,Chargers out of range,POINT (-108.88158 38.02757),-108.88158,38.02757
3912,3,964210,4,Chargers out of range,POINT (-106.69645 38.10052),-106.69645,38.10052
3913,3,964218,4,Chargers out of range,POINT (-102.19951 40.16144),-102.19951,40.16144
3914,3,964237,4,Chargers out of range,POINT (-108.61713 39.6043),-108.61713,39.6043
3915,3,964238,4,Chargers out of range,POINT (-102.10436 40.08715),-102.10436,40.08715
3916,3,964251,4,Chargers out of range,POINT (-108.61669 38.02304),-108.61669,38.02304
3917,3,964263,4,Chargers out of range,POINT (-102.49552 38.81739),-102.49552,38.81739
3918,3,964271,4,Chargers out of range,POINT (-108.71035 38.01696),-108.71035,38.01696
3919,3,964273,4,Chargers out of range,POINT (-102.25162 39.64452),-102.25162,39.64452
3920,3,964275,4,Chargers out of range,POINT (-102.25434 39.71694),-102.25434,39.71694
3921,3,964277,4,Chargers out of range,POINT (-106.37763 40.01245),-106.37763,40.01245
3922,3,964286,4,Chargers out of range,POINT (-102.24633 40.17668),-102.24633,40.17668
3923,3,964291,4,Chargers out of range,POINT (-103.35364 37.2782),-103.35364,37.2782
3924,3,964304,4,Chargers out of range,POINT (-103.3555 37.24634),-103.3555,37.24634
3925,3,964309,4,Chargers out of range,POINT (-102.25706 39.77221),-102.25706,39.77221
3926,3,964311,4,Chargers out of range,POINT (-108.87884 38.47205),-108.87884,38.47205
3927,3,964318,4,Chargers out of range,POINT (-103.61158 37.21928),-103.61158,37.21928
3928,3,964327,4,Chargers out of range,POINT (-103.0352 38.82957),-103.0352,38.82957
3929,3,964329,4,Chargers out of range,POINT (-102.94882 38.79696),-102.94882,38.79696
3930,3,964331,4,Chargers out of range,POINT (-103.33837 37.06001),-103.33837,37.06001
3931,3,964332,4,Chargers out of range,POINT (-108.70289 37.98767),-108.70289,37.98767
3932,3,964335,4,Chargers out of range,POINT (-106.38885 40.05556),-106.38885,40.05556
3933,3,964359,4,Chargers out of range,POINT (-108.45179 40.80599),-108.45179,40.80599
3934,3,964364,4,Chargers out of range,POINT (-108.81258 38.28456),-108.81258,38.28456
3935,3,964379,4,Chargers out of range,POINT (-103.27454 38.77322),-103.27454,38.77322
3936,3,964388,4,Chargers out of range,POINT (-106.42421 40.10459),-106.42421,40.10459
3937,3,964395,4,Chargers out of range,POINT (-106.68986 38.16803),-106.68986,38.16803
3938,3,964400,4,Chargers out of range,POINT (-108.64363 40.68882),-108.64363,40.68882
3939,3,964401,4,Chargers out of range,POINT (-106.20589 40.66624),-106.20589,40.66624
3940,3,964420,4,Chargers out of range,POINT (-106.37178 40.05105),-106.37178,40.05105
3941,3,964426,4,Chargers out of range,POINT (-108.62659 38.01889),-108.62659,38.01889
3942,3,964437,4,Chargers out of range,POINT (-103.17252 38.45077),-103.17252,38.45077
3943,3,964438,4,Chargers out of range,POINT (-102.24193 40.00215),-102.24193,40.00215
3944,3,964455,4,Chargers out of range,POINT (-108.83445 37.69657),-108.83445,37.69657
3945,3,964460,4,Chargers out of range,POINT (-102.94882 38.79696),-102.94882,38.79696
3946,3,964461,4,Chargers out of range,POINT (-108.32188 38.14532),-108.32188,38.14532
3947,3,964463,4,Chargers out of range,POINT (-108.26034 38.07073),-108.26034,38.07073
3948,3,964467,4,Chargers out of range,POINT (-102.99387 38.82437),-102.99387,38.82437
3949,3,964468,4,Chargers out of range,POINT (-106.74305 40.99086),-106.74305,40.99086
3950,3,964492,4,Chargers out of range,POINT (-103.05748 38.83337),-103.05748,38.83337
3951,3,964493,4,Chargers out of range,POINT (-108.62886 40.65236),-108.62886,40.65236
3952,3,964501,4,Chargers out of range,POINT (-108.76352 38.22852),-108.76352,38.22852
3953,3,964502,4,Chargers out of range,POINT (-108.3928 40.35655),-108.3928,40.35655
3954,3,964505,4,Chargers out of range,POINT (-102.25117 39.63053),-102.25117,39.63053
3955,3,964510,4,Chargers out of range,POINT (-103.60313 37.41661),-103.60313,37.41661
3956,3,964513,4,Chargers out of range,POINT (-102.20008 39.57264),-102.20008,39.57264
3957,3,964515,4,Chargers out of range,POINT (-108.6138 40.67929),-108.6138,40.67929
3958,3,964530,4,Chargers out of range,POINT (-106.37776 40.01348),-106.37776,40.01348
3959,3,964533,4,Chargers out of range,POINT (-108.08092 37.54723),-108.08092,37.54723
3960,3,964538,4,Chargers out of range,POINT (-108.38891 37.96872),-108.38891,37.96872
3961,3,964545,4,Chargers out of range,POINT (-102.61451 37.14731),-102.61451,37.14731
3962,3,964563,4,Chargers out of range,POINT (-102.285 39.70251),-102.285,39.70251
3963,3,964564,4,Chargers out of range,POINT (-102.27707 37.29473),-102.27707,37.29473
3964,3,964567,4,Chargers out of range,POINT (-102.24294 39.99221),-102.24294,39.99221
3965,3,964577,4,Chargers out of range,POINT (-108.73234 37.09343),-108.73234,37.09343
3966,3,964596,4,Chargers out of range,POINT (-108.16217 37.65211),-108.16217,37.65211
3967,3,964597,4,Chargers out of range,POINT (-108.93176 38.60576),-108.93176,38.60576
3968,3,964598,4,Chargers out of range,POINT (-102.08811 38.6586),-102.08811,38.6586
3969,3,964614,4,Chargers out of range,POINT (-106.377 40.01084),-106.377,40.01084
3970,3,964620,4,Chargers out of range,POINT (-108.61867 40.68102),-108.61867,40.68102
3971,3,964621,4,Chargers out of range,POINT (-102.99818 38.82529),-102.99818,38.82529
3972,3,964625,4,Chargers out of range,POINT (-108.48239 38.17069),-108.48239,38.17069
3973,3,964630,4,Chargers out of range,POINT (-106.74982 38.24109),-106.74982,38.24109
3974,3,964634,4,Chargers out of range,POINT (-106.73924 38.2758),-106.73924,38.2758
3975,3,964647,4,Chargers out of range,POINT (-108.63627 40.68547),-108.63627,40.68547
3976,3,964652,4,Chargers out of range,POINT (-106.42742 40.11263),-106.42742,40.11263
3977,3,964654,4,Chargers out of range,POINT (-102.90482 37.36426),-102.90482,37.36426
3978,3,964656,4,Chargers out of range,POINT (-106.69169 38.13781),-106.69169,38.13781
3979,3,964664,4,Chargers out of range,POINT (-108.80293 38.38354),-108.80293,38.38354
3980,3,964665,4,Chargers out of range,POINT (-102.90483 37.36137),-102.90483,37.36137
3981,3,964673,4,Chargers out of range,POINT (-102.85071 37.18837),-102.85071,37.18837
3982,3,964676,4,Chargers out of range,POINT (-108.38175 40.63347),-108.38175,40.63347
3983,3,964688,4,Chargers out of range,POINT (-103.46439 37.2194),-103.46439,37.2194
3984,3,964691,4,Chargers out of range,POINT (-106.52516 40.95026),-106.52516,40.95026
3985,3,964698,4,Chargers out of range,POINT (-108.60683 38.0659),-108.60683,38.0659
3986,3,964699,4,Chargers out of range,POINT (-108.51914 38.11001),-108.51914,38.11001
3987,3,964714,4,Chargers out of range,POINT (-108.83206 38.43064),-108.83206,38.43064
3988,3,964715,4,Chargers out of range,POINT (-103.1225 37.2062),-103.1225,37.2062
3989,3,964720,4,Chargers out of range,POINT (-103.03155 37.17775),-103.03155,37.17775
3990,3,964723,4,Chargers out of range,POINT (-106.4286 40.11561),-106.4286,40.11561
3991,3,964727,4,Chargers out of range,POINT (-108.62745 40.65289),-108.62745,40.65289
3992,3,964732,4,Chargers out of range,POINT (-103.58516 37.06583),-103.58516,37.06583
3993,3,964744,4,Chargers out of range,POINT (-102.06496 40.22402),-102.06496,40.22402
3994,3,964753,4,Chargers out of range,POINT (-103.30635 38.84968),-103.30635,38.84968
3995,3,964754,4,Chargers out of range,POINT (-108.44865 37.67153),-108.44865,37.67153
3996,3,964755,4,Chargers out of range,POINT (-108.33667 37.89384),-108.33667,37.89384
3997,3,964771,4,Chargers out of range,POINT (-108.81842 37.05718),-108.81842,37.05718
3998,3,964773,4,Chargers out of range,POINT (-106.72245 38.35261),-106.72245,38.35261
3999,3,964823,4,Chargers out of range,POINT (-103.35235 37.27869),-103.35235,37.27869
4000,3,964835,4,Chargers out of range,POINT (-102.13435 38.84507),-102.13435,38.84507
4001,3,964857,4,Chargers out of range,POINT (-108.13333 37.95081),-108.13333,37.95081
4002,3,964870,4,Chargers out of range,POINT (-102.95391 38.79919),-102.95391,38.79919
4003,3,964874,4,Chargers out of range,POINT (-108.82317 38.4262),-108.82317,38.4262
4004,3,964899,4,Chargers out of range,POINT (-103.61647 37.21879),-103.61647,37.21879
4005,3,964902,4,Chargers out of range,POINT (-108.35727 40.38161),-108.35727,40.38161
4006,3,964904,4,Chargers out of range,POINT (-108.34563 37.59057),-108.34563,37.59057
4007,3,964909,4,Chargers out of range,POINT (-103.11982 37.27918),-103.11982,37.27918
4008,3,964925,4,Chargers out of range,POINT (-105.93558 40.5034),-105.93558,40.5034
4009,3,964926,4,Chargers out of range,POINT (-108.6138 40.67929),-108.6138,40.67929
4010,3,964931,4,Chargers out of range,POINT (-105.39648 39.0615),-105.39648,39.0615
4011,3,964949,4,Chargers out of range,POINT (-103.30635 38.84968),-103.30635,38.84968
4012,3,964953,4,Chargers out of range,POINT (-108.76375 38.06327),-108.76375,38.06327
4013,3,964955,4,Chargers out of range,POINT (-102.99879 38.82534),-102.99879,38.82534
4014,3,964957,4,Chargers out of range,POINT (-108.44956 40.79924),-108.44956,40.79924
4015,3,964964,4,Chargers out of range,POINT (-106.76145 38.23058),-106.76145,38.23058
4016,3,964970,4,Chargers out of range,POINT (-102.47476 40.28169),-102.47476,40.28169
4017,3,964973,4,Chargers out of range,POINT (-102.35198 38.89968),-102.35198,38.89968
4018,3,964977,4,Chargers out of range,POINT (-108.34932 37.59009),-108.34932,37.59009
4019,3,964979,4,Chargers out of range,POINT (-106.42242 40.10023),-106.42242,40.10023
4020,3,964983,4,Chargers out of range,POINT (-108.63304 40.68501),-108.63304,40.68501
4021,3,964999,4,Chargers out of range,POINT (-108.97291 38.04316),-108.97291,38.04316
4022,3,965005,4,Chargers out of range,POINT (-102.99879 38.82534),-102.99879,38.82534
4023,3,965006,4,Chargers out of range,POINT (-106.38882 40.05537),-106.38882,40.05537
4024,3,965011,4,Chargers out of range,POINT (-108.89328 37.7597),-108.89328,37.7597
4025,3,965012,4,Chargers out of range,POINT (-103.50061 37.21867),-103.50061,37.21867
4026,3,965015,4,Chargers out of range,POINT (-105.72883 40.71226),-105.72883,40.71226
4027,3,965020,4,Chargers out of range,POINT (-106.37925 40.05186),-106.37925,40.05186
4028,3,965030,4,Chargers out of range,POINT (-102.0717 39.84787),-102.0717,39.84787
4029,3,965031,4,Chargers out of range,POINT (-108.48167 38.16628),-108.48167,38.16628
4030,3,965035,4,Chargers out of range,POINT (-105.32971 37.87827),-105.32971,37.87827
4031,3,965047,4,Chargers out of range,POINT (-108.6138 40.67929),-108.6138,40.67929
4032,3,965075,4,Chargers out of range,POINT (-108.6284 40.68453),-108.6284,40.68453
4033,3,965087,4,Chargers out of range,POINT (-108.48855 38.15174),-108.48855,38.15174
4034,3,965116,4,Chargers out of range,POINT (-102.35 38.82127),-102.35,38.82127
4035,3,965117,4,Chargers out of range,POINT (-106.69267 38.13555),-106.69267,38.13555
4036,3,965147,4,Chargers out of range,POINT (-102.3105 39.70229),-102.3105,39.70229
4037,3,965157,4,Chargers out of range,POINT (-108.59088 40.56743),-108.59088,40.56743
4038,3,965159,4,Chargers out of range,POINT (-108.4825 38.1722),-108.4825,38.1722
4039,3,965164,4,Chargers out of range,POINT (-108.93775 38.60725),-108.93775,38.60725
4040,3,965192,4,Chargers out of range,POINT (-108.44944 40.7992),-108.44944,40.7992
4041,3,965200,4,Chargers out of range,POINT (-103.80598 37.6368),-103.80598,37.6368
4042,3,965205,4,Chargers out of range,POINT (-106.67658 40.99092),-106.67658,40.99092
4043,3,965209,4,Chargers out of range,POINT (-103.00632 38.8259),-103.00632,38.8259
4044,3,965220,4,Chargers out of range,POINT (-103.00959 38.82615),-103.00959,38.82615
4045,3,965236,4,Chargers out of range,POINT (-108.48191 38.16269),-108.48191,38.16269
4046,3,965249,4,Chargers out of range,POINT (-106.61775 37.96946),-106.61775,37.96946
4047,3,965251,4,Chargers out of range,POINT (-108.63008 40.68485),-108.63008,40.68485
4048,3,965252,4,Chargers out of range,POINT (-102.94882 38.79696),-102.94882,38.79696
4049,3,965272,4,Chargers out of range,POINT (-103.0352 38.82957),-103.0352,38.82957
4050,3,965273,4,Chargers out of range,POINT (-108.64515 40.68938),-108.64515,40.68938
4051,3,965274,4,Chargers out of range,POINT (-102.24424 39.74616),-102.24424,39.74616
4052,3,965275,4,Chargers out of range,POINT (-102.08811 38.6586),-102.08811,38.6586
4053,3,965298,4,Chargers out of range,POINT (-102.97179 38.80838),-102.97179,38.80838
4054,3,965312,4,Chargers out of range,POINT (-108.48173 38.16343),-108.48173,38.16343
4055,3,965318,4,Chargers out of range,POINT (-108.63565 40.68532),-108.63565,40.68532
4056,3,965328,4,Chargers out of range,POINT (-103.69602 37.62919),-103.69602,37.62919
4057,3,965343,4,Chargers out of range,POINT (-108.55424 39.6984),-108.55424,39.6984
4058,3,965350,4,Chargers out of range,POINT (-103.26508 38.65426),-103.26508,38.65426
4059,3,965356,4,Chargers out of range,POINT (-102.96089 38.80223),-102.96089,38.80223
4060,3,965362,4,Chargers out of range,POINT (-102.98696 38.82088),-102.98696,38.82088
4061,3,965364,4,Chargers out of range,POINT (-108.4825 38.1722),-108.4825,38.1722
4062,3,965366,4,Chargers out of range,POINT (-108.43589 40.25513),-108.43589,40.25513
4063,3,965382,4,Chargers out of range,POINT (-108.44833 40.79556),-108.44833,40.79556
4064,3,965390,4,Chargers out of range,POINT (-102.35245 38.95531),-102.35245,38.95531
4065,3,965394,4,Chargers out of range,POINT (-102.27689 37.26564),-102.27689,37.26564
4066,3,965397,4,Chargers out of range,POINT (-108.32492 37.90228),-108.32492,37.90228
4067,3,965398,4,Chargers out of range,POINT (-108.4825 38.1722),-108.4825,38.1722
4068,3,965404,4,Chargers out of range,POINT (-103.2744 38.79224),-103.2744,38.79224
4069,3,965409,4,Chargers out of range,POINT (-106.68307 37.96692),-106.68307,37.96692
4070,3,965435,4,Chargers out of range,POINT (-102.36106 39.75317),-102.36106,39.75317
4071,3,965449,4,Chargers out of range,POINT (-106.39965 40.73052),-106.39965,40.73052
4072,3,965450,4,Chargers out of range,POINT (-108.79209 37.57334),-108.79209,37.57334
4073,3,965451,4,Chargers out of range,POINT (-108.48162 38.16407),-108.48162,38.16407
4074,3,965459,4,Chargers out of range,POINT (-102.98372 38.81822),-102.98372,38.81822
4075,3,965461,4,Chargers out of range,POINT (-102.94882 38.79696),-102.94882,38.79696
4076,3,965462,4,Chargers out of range,POINT (-102.33224 38.79975),-102.33224,38.79975
4077,3,965467,4,Chargers out of range,POINT (-102.27536 37.12043),-102.27536,37.12043
4078,3,965468,4,Chargers out of range,POINT (-108.44824 40.79483),-108.44824,40.79483
4079,3,965494,4,Chargers out of range,POINT (-102.35139 38.86022),-102.35139,38.86022
4080,3,965498,4,Chargers out of range,POINT (-103.03091 37.15212),-103.03091,37.15212
4081,3,965506,4,Chargers out of range,POINT (-106.49071 38.61307),-106.49071,38.61307
4082,3,965516,4,Chargers out of range,POINT (-103.0352 38.82957),-103.0352,38.82957
4083,3,965518,4,Chargers out of range,POINT (-108.48239 38.17069),-108.48239,38.17069
4084,3,965519,4,Chargers out of range,POINT (-102.96738 38.80518),-102.96738,38.80518
4085,3,965536,4,Chargers out of range,POINT (-108.54513 40.6741),-108.54513,40.6741
4086,3,965551,4,Chargers out of range,POINT (-103.06401 38.83447),-103.06401,38.83447
4087,3,965562,4,Chargers out of range,POINT (-108.12245 37.59315),-108.12245,37.59315
4088,3,965577,4,Chargers out of range,POINT (-103.27454 38.77322),-103.27454,38.77322
4089,3,965592,4,Chargers out of range,POINT (-103.00195 38.82557),-103.00195,38.82557
4090,3,965609,4,Chargers out of range,POINT (-108.52133 40.72186),-108.52133,40.72186
4091,3,965629,4,Chargers out of range,POINT (-108.48173 38.16343),-108.48173,38.16343
4092,3,965631,4,Chargers out of range,POINT (-106.69181 38.1383),-106.69181,38.1383
4093,3,965641,4,Chargers out of range,POINT (-102.57748 37.06697),-102.57748,37.06697
4094,3,965661,4,Chargers out of range,POINT (-103.00173 38.82556),-103.00173,38.82556
4095,3,965665,4,Chargers out of range,POINT (-108.40539 40.79418),-108.40539,40.79418
4096,3,965667,4,Chargers out of range,POINT (-108.36495 37.79543),-108.36495,37.79543
4097,3,965681,4,Chargers out of range,POINT (-106.32532 40.86173),-106.32532,40.86173
4098,3,965687,4,Chargers out of range,POINT (-103.07302 38.836),-103.07302,38.836
4099,3,965689,4,Chargers out of range,POINT (-103.00959 38.82615),-103.00959,38.82615
4100,3,965690,4,Chargers out of range,POINT (-106.42908 40.11853),-106.42908,40.11853
4101,3,965703,4,Chargers out of range,POINT (-103.35554 37.24921),-103.35554,37.24921
4102,3,965708,4,Chargers out of range,POINT (-103.03168 37.27919),-103.03168,37.27919
4103,3,965713,4,Chargers out of range,POINT (-108.6138 40.67929),-108.6138,40.67929
4104,3,965742,4,Chargers out of range,POINT (-106.38882 40.05537),-106.38882,40.05537
4105,3,965743,4,Chargers out of range,POINT (-108.63565 40.68532),-108.63565,40.68532
4106,3,965757,4,Chargers out of range,POINT (-102.94882 38.79696),-102.94882,38.79696
4107,3,965758,4,Chargers out of range,POINT (-103.229 37.27935),-103.229,37.27935
4108,3,965760,4,Chargers out of range,POINT (-103.01745 38.82672),-103.01745,38.82672
4109,3,965794,4,Chargers out of range,POINT (-108.48207 38.15835),-108.48207,38.15835
4110,3,965798,4,Chargers out of range,POINT (-106.42908 40.11853),-106.42908,40.11853
4111,3,965808,4,Chargers out of range,POINT (-108.80743 38.38537),-108.80743,38.38537
4112,3,965862,4,Chargers out of range,POINT (-108.74384 38.22925),-108.74384,38.22925
4113,3,965867,4,Chargers out of range,POINT (-106.37178 40.04392),-106.37178,40.04392
4114,3,965875,4,Chargers out of range,POINT (-103.7575 37.29239),-103.7575,37.29239
4115,3,965878,4,Chargers out of range,POINT (-103.12389 38.71006),-103.12389,38.71006
4116,3,965889,4,Chargers out of range,POINT (-102.22731 40.11248),-102.22731,40.11248
4117,3,965898,4,Chargers out of range,POINT (-106.69566 38.13444),-106.69566,38.13444
4118,3,965899,4,Chargers out of range,POINT (-102.27707 37.29473),-102.27707,37.29473
4119,3,965909,4,Chargers out of range,POINT (-102.237 39.7462),-102.237,39.7462
4120,3,965920,4,Chargers out of range,POINT (-102.34919 39.70919),-102.34919,39.70919
4121,3,965921,4,Chargers out of range,POINT (-103.03168 37.27919),-103.03168,37.27919
4122,3,965943,4,Chargers out of range,POINT (-108.48167 38.16628),-108.48167,38.16628
4123,3,965949,4,Chargers out of range,POINT (-106.59079 38.91513),-106.59079,38.91513
4124,3,965955,4,Chargers out of range,POINT (-106.58775 38.91199),-106.58775,38.91199
4125,3,965959,4,Chargers out of range,POINT (-108.44956 40.79924),-108.44956,40.79924
4126,3,965972,4,Chargers out of range,POINT (-102.09036 38.84321),-102.09036,38.84321
4127,3,965976,4,Chargers out of range,POINT (-108.53462 37.65718),-108.53462,37.65718
4128,3,965979,4,Chargers out of range,POINT (-103.27421 38.81878),-103.27421,38.81878
4129,3,965996,4,Chargers out of range,POINT (-108.13893 37.66012),-108.13893,37.66012
4130,3,966006,4,Chargers out of range,POINT (-108.61867 40.68102),-108.61867,40.68102
